,NPI,NPPES_last_name,NPPES_first_name,NPPES_zip_code,NPPES_state,Speciality_Description,YEAR,Total_Claim_Count,Opioid_Claim_Count,Long-Acting_Opioid_Claim_Count,ZIP,COUNTY
5159,1003043175,BENSON,REBECCA,55423,MN,Dentist,2016,14,0,0,55423,Hennepin
5160,1003043175,BENSON,REBECCA,55423,MN,Dentist,2017,28,0,0,55423,Hennepin
5161,1003043209,AFFEL,MARJORIE,01901,MA,Family Practice,2013,259,0,0,01901,Essex
5162,1003043209,AFFEL,MARJORIE,01901,MA,Family Practice,2014,997,36,0,01901,Essex
5163,1003043209,AFFEL,MARJORIE,01901,MA,Family Practice,2015,1572,20,0,01901,Essex
5164,1003043209,AFFEL,MARJORIE,01901,MA,Family Practice,2016,1494,0,0,01901,Essex
5165,1003043209,AFFEL,MARJORIE,01901,MA,Family Practice,2017,1331,0,0,01901,Essex
5166,1003043274,WAN,WILLIAM,60616,IL,General Practice,2013,35,0,0,60616,Cook
5167,1003043274,WAN,WILLIAM,60616,IL,General Practice,2014,36,0,0,60616,Cook
5168,1003043274,WAN,WILLIAM,60616,IL,General Practice,2015,52,16,0,60616,Cook
5169,1003043274,WAN,WILLIAM,60616,IL,General Practice,2016,59,14,0,60616,Cook
5170,1003043274,WAN,WILLIAM,60616,IL,General Practice,2017,50,0,0,60616,Cook
5171,1003043324,CHEN,YEN-I,30068,GA,Family Practice,2017,1737,40,0,30068,Cobb
5172,1003043324,CHEN,YEN-I,77081,TX,Family Practice,2013,1083,83,0,77081,Harris
5173,1003043324,CHEN,YEN-I,77081,TX,Family Practice,2014,1546,67,0,77081,Harris
5174,1003043324,CHEN,YEN-I,77081,TX,Family Practice,2015,2576,68,0,77081,Harris
5175,1003043324,CHEN,YEN-I,77081,TX,Family Practice,2016,2765,54,0,77081,Harris
5176,1003043340,LIPTON,SHIRA,94063,CA,Dermatology,2013,344,0,0,94063,San
5177,1003043340,LIPTON,SHIRA,94063,CA,Dermatology,2014,295,0,0,94063,San
5178,1003043340,LIPTON,SHIRA,94063,CA,Dermatology,2015,338,0,0,94063,San
5179,1003043340,LIPTON,SHIRA,94301,CA,Dermatology,2016,544,0,0,94301,Santa
5180,1003043340,LIPTON,SHIRA,94301,CA,Dermatology,2017,728,0,0,94301,Santa
5181,1003043423,STOUGH,JAMES,73701,OK,Podiatry,2013,304,82,0,73701,Garfield
5182,1003043423,STOUGH,JAMES,73701,OK,Podiatry,2014,268,79,0,73701,Garfield
5183,1003043423,STOUGH,JAMES,73701,OK,Podiatry,2015,322,94,0,73701,Garfield
5184,1003043423,STOUGH,JAMES,73701,OK,Podiatry,2016,517,110,0,73701,Garfield
5185,1003043423,STOUGH,JAMES,73701,OK,Podiatry,2017,395,86,0,73701,Garfield
5186,1003043464,FERNANDEZ,FERNANDO,79912,TX,Podiatry,2013,618,26,0,79912,El
5187,1003043464,FERNANDEZ,FERNANDO,79912,TX,Podiatry,2014,759,27,0,79912,El
5188,1003043480,WILLIAMS,DARBI,34243,FL,Nurse Practitioner,2013,150,0,0,34243,Manatee
5189,1003043480,WILLIAMS,DARBI,34243,FL,Nurse Practitioner,2013,150,0,0,34243,Sarasota
5190,1003043480,WILLIAMS,DARBI,34243,FL,Nurse Practitioner,2014,32,14,0,34243,Manatee
5191,1003043480,WILLIAMS,DARBI,34243,FL,Nurse Practitioner,2014,32,14,0,34243,Sarasota
5192,1003043480,WILLIAMS,DARBI,73120,OK,Nurse Practitioner,2016,23,13,0,73120,Oklahoma
5193,1003043480,WILLIAMS,DARBI,73120,OK,Nurse Practitioner,2017,66,20,0,73120,Oklahoma
5194,1003047051,SCHMIDT,ARTHUR,73120,OK,Internal Medicine,2013,25,0,0,73120,Oklahoma
5195,1003047051,SCHMIDT,ARTHUR,73120,OK,Internal Medicine,2016,17,0,0,73120,Oklahoma
5196,1003043506,LEWIS,MATTHEW,39564,MS,Orthopedic Surgery,2015,95,25,0,39564,Jackson
5197,1003043506,LEWIS,MATTHEW,39565,MS,Orthopedic Surgery,2016,366,83,0,39565,Harrison
5198,1003043506,LEWIS,MATTHEW,39565,MS,Orthopedic Surgery,2016,366,83,0,39565,Jackson
5199,1003043506,LEWIS,MATTHEW,39565,MS,Orthopedic Surgery,2017,456,120,0,39565,Harrison
5200,1003043506,LEWIS,MATTHEW,39565,MS,Orthopedic Surgery,2017,456,120,0,39565,Jackson
5201,1003043506,LEWIS,MATTHEW,64108,MO,Orthopaedic Surgery,2013,24,19,0,64108,Jackson
5202,1003048737,GODINA,OLGA,64108,MO,Psychiatry,2016,670,0,0,64108,Jackson
5203,1003048737,GODINA,OLGA,64108,MO,Psychiatry,2017,1000,0,0,64108,Jackson
5204,1003048737,GODINA,OLGA,64108,MO,Student in an Organized Health Care Education/Training Program,2014,385,0,0,64108,Jackson
5205,1003048737,GODINA,OLGA,64108,MO,Student in an Organized Health Care Education/Training Program,2015,152,0,0,64108,Jackson
5206,1003043548,RUSSO,ANDREA,02462,MA,Radiation Oncology,2017,37,16,0,02462,Middlesex
5207,1003043555,ORLOSKY,JULIE,15301,PA,Family Practice,2013,1625,43,0,15301,Washington
5208,1003043555,ORLOSKY,JULIE,15301,PA,Family Practice,2014,4048,119,0,15301,Washington
5209,1003043555,ORLOSKY,JULIE,15301,PA,Family Practice,2015,4564,128,0,15301,Washington
5210,1003043555,ORLOSKY,JULIE,15301,PA,Family Practice,2016,5218,134,0,15301,Washington
5211,1003043555,ORLOSKY,JULIE,15301,PA,Family Practice,2017,5715,152,0,15301,Washington
5212,1003044934,METZGER,DAVID,15301,PA,Family Practice,2013,391,14,0,15301,Washington
5213,1003044934,METZGER,DAVID,15301,PA,Family Practice,2014,311,17,0,15301,Washington
5214,1003044934,METZGER,DAVID,15301,PA,Family Practice,2015,245,17,0,15301,Washington
5215,1003043597,RIVERS,CHRISTOPHER,29406,SC,Dentist,2013,27,0,0,29406,Berkeley
5216,1003043597,RIVERS,CHRISTOPHER,29406,SC,Dentist,2013,27,0,0,29406,Charleston
5217,1003043597,RIVERS,CHRISTOPHER,29406,SC,Dentist,2014,56,0,0,29406,Berkeley
5218,1003043597,RIVERS,CHRISTOPHER,29406,SC,Dentist,2014,56,0,0,29406,Charleston
5219,1003043597,RIVERS,CHRISTOPHER,29406,SC,Dentist,2015,47,0,0,29406,Berkeley
5220,1003043597,RIVERS,CHRISTOPHER,29406,SC,Dentist,2015,47,0,0,29406,Charleston
5221,1003043597,RIVERS,CHRISTOPHER,29406,SC,Dentist,2016,33,0,0,29406,Berkeley
5222,1003043597,RIVERS,CHRISTOPHER,29406,SC,Dentist,2016,33,0,0,29406,Charleston
5223,1003043597,RIVERS,CHRISTOPHER,29406,SC,Dentist,2017,40,0,0,29406,Berkeley
5224,1003043597,RIVERS,CHRISTOPHER,29406,SC,Dentist,2017,40,0,0,29406,Charleston
5225,1003043621,LINDSAY,ALTHEA,02886,RI,Obstetrics & Gynecology,2016,153,0,0,02886,Kent
5226,1003043621,LINDSAY,ALTHEA,02886,RI,Obstetrics & Gynecology,2016,153,0,0,02886,Providence
5227,1003043621,LINDSAY,ALTHEA,02886,RI,Obstetrics & Gynecology,2017,157,0,0,02886,Kent
5228,1003043621,LINDSAY,ALTHEA,02886,RI,Obstetrics & Gynecology,2017,157,0,0,02886,Providence
5229,1003043621,LINDSAY,ALTHEA,02886,RI,Obstetrics/Gynecology,2013,18,0,0,02886,Kent
5230,1003043621,LINDSAY,ALTHEA,02886,RI,Obstetrics/Gynecology,2013,18,0,0,02886,Providence
5231,1003043621,LINDSAY,ALTHEA,02886,RI,Obstetrics/Gynecology,2014,35,0,0,02886,Kent
5232,1003043621,LINDSAY,ALTHEA,02886,RI,Obstetrics/Gynecology,2014,35,0,0,02886,Providence
5233,1003043621,LINDSAY,ALTHEA,02886,RI,Obstetrics/Gynecology,2015,97,0,0,02886,Kent
5234,1003043621,LINDSAY,ALTHEA,02886,RI,Obstetrics/Gynecology,2015,97,0,0,02886,Providence
5235,1003044256,FAVREAU,STEPHANIE,02886,RI,Internal Medicine,2014,571,38,0,02886,Kent
5236,1003044256,FAVREAU,STEPHANIE,02886,RI,Internal Medicine,2014,571,38,0,02886,Providence
5237,1003044256,FAVREAU,STEPHANIE,02886,RI,Internal Medicine,2015,2104,106,0,02886,Kent
5238,1003044256,FAVREAU,STEPHANIE,02886,RI,Internal Medicine,2015,2104,106,0,02886,Providence
5239,1003044256,FAVREAU,STEPHANIE,02886,RI,Internal Medicine,2016,2759,125,0,02886,Kent
5240,1003044256,FAVREAU,STEPHANIE,02886,RI,Internal Medicine,2016,2759,125,0,02886,Providence
5241,1003044256,FAVREAU,STEPHANIE,02886,RI,Internal Medicine,2017,2951,85,0,02886,Kent
5242,1003044256,FAVREAU,STEPHANIE,02886,RI,Internal Medicine,2017,2951,85,0,02886,Providence
5243,1003044256,TECUN,STEPHANIE,02886,RI,Internal Medicine,2013,175,11,0,02886,Kent
5244,1003044256,TECUN,STEPHANIE,02886,RI,Internal Medicine,2013,175,11,0,02886,Providence
5245,1003043647,LOUGHLIN,MICHAEL,45440,OH,Internal Medicine,2017,142,0,0,45440,Greene
5246,1003043647,LOUGHLIN,MICHAEL,45440,OH,Internal Medicine,2017,142,0,0,45440,Montgomery
5247,1003043647,LOUGHLIN,MICHAEL,89191,NV,Internal Medicine,2013,46,0,0,89191,Clark
5248,1003043647,LOUGHLIN,MICHAEL,89191,NV,Internal Medicine,2015,19,0,0,89191,Clark
5249,1003043647,LOUGHLIN,MICHAEL,89191,NV,Internal Medicine,2016,78,0,0,89191,Clark
5250,1003043662,SOLIZ,EBEN,78705,TX,Physician Assistant,2013,172,0,0,78705,Travis
5251,1003043662,SOLIZ,EBEN,78705,TX,Physician Assistant,2014,234,0,0,78705,Travis
5252,1003043662,SOLIZ,EBEN,78705,TX,Physician Assistant,2015,399,0,0,78705,Travis
5253,1003043662,SOLIZ,EBEN,78705,TX,Physician Assistant,2016,449,0,0,78705,Travis
5254,1003043662,SOLIZ,EBEN,78705,TX,Physician Assistant,2017,603,0,0,78705,Travis
5255,1003043712,GOROKHOV,IGOR,90210,CA,Internal Medicine,2013,7666,262,31,90210,Los
5256,1003043712,GOROKHOV,IGOR,90210,CA,Internal Medicine,2014,9184,275,29,90210,Los
5257,1003043712,GOROKHOV,IGOR,90210,CA,Internal Medicine,2015,7966,173,20,90210,Los
5258,1003043712,GOROKHOV,IGOR,90210,CA,Internal Medicine,2016,7733,150,0,90210,Los
5259,1003043712,GOROKHOV,IGOR,90210,CA,Internal Medicine,2017,8462,174,0,90210,Los
5260,1003043746,TOUHEY,JASON,01201,MA,Internal Medicine,2017,79,0,0,01201,Berkshire
5261,1003046525,LOPEZ,ENRIQUE,01201,MA,General Surgery,2013,56,0,0,01201,Berkshire
5262,1003046525,LOPEZ,ENRIQUE,01201,MA,General Surgery,2014,23,0,0,01201,Berkshire
5263,1003046525,LOPEZ,ENRIQUE,01201,MA,General Surgery,2015,23,11,0,01201,Berkshire
5264,1003043753,SHAPIRO,AMY,95608,CA,Nurse Practitioner,2013,17,0,0,95608,Sacramento
5265,1003043753,SHAPIRO,AMY,95608,CA,Nurse Practitioner,2015,12,0,0,95608,Sacramento
5266,1003043753,SHAPIRO,AMY,95608,CA,Nurse Practitioner,2016,11,0,0,95608,Sacramento
5267,1003043787,ANUSIONWU,NGOZIKA,45255,OH,Internal Medicine,2014,258,0,0,45255,Clermont
5268,1003043787,ANUSIONWU,NGOZIKA,45255,OH,Internal Medicine,2014,258,0,0,45255,Hamilton
5269,1003043787,ANUSIONWU,NGOZIKA,45255,OH,Internal Medicine,2015,243,11,0,45255,Clermont
5270,1003043787,ANUSIONWU,NGOZIKA,45255,OH,Internal Medicine,2015,243,11,0,45255,Hamilton
5271,1003043787,ANUSIONWU,NGOZIKA,45255,OH,Internal Medicine,2016,100,0,0,45255,Clermont
5272,1003043787,ANUSIONWU,NGOZIKA,45255,OH,Internal Medicine,2016,100,0,0,45255,Hamilton
5273,1003043787,ANUSIONWU,NGOZIKA,45255,OH,Internal Medicine,2017,220,0,0,45255,Clermont
5274,1003043787,ANUSIONWU,NGOZIKA,45255,OH,Internal Medicine,2017,220,0,0,45255,Hamilton
5275,1003043803,ALSOP,SHANNON,19406,PA,Family Practice,2014,3438,281,50,19406,Montgomery
5276,1003043803,ALSOP,SHANNON,19422,PA,Family Practice,2015,2171,170,36,19422,Montgomery
5277,1003043803,ALSOP,SHANNON,19422,PA,Family Practice,2016,2163,138,32,19422,Montgomery
5278,1003043803,ALSOP,SHANNON,19422,PA,Family Practice,2017,2852,136,25,19422,Montgomery
5279,1003043803,ALSOP,SHANNON K.,19031,PA,Family Practice,2013,4242,209,29,19031,Montgomery
5280,1003043860,NGUYEN,THANH-VI,92253,CA,Optometry,2013,56,0,0,92253,Riverside
5281,1003043860,NGUYEN,THANH-VI,92253,CA,Optometry,2014,87,0,0,92253,Riverside
5282,1003043860,NGUYEN,THANH-VI,92253,CA,Optometry,2015,43,0,0,92253,Riverside
5283,1003043860,NGUYEN,THANH-VI,92253,CA,Optometry,2016,62,0,0,92253,Riverside
5284,1003043860,NGUYEN,THANH-VI,92253,CA,Optometry,2017,78,0,0,92253,Riverside
5285,1003043902,FARAG,ALEXANDER,43212,OH,Otolaryngology,2014,77,0,0,43212,Franklin
5286,1003043902,FARAG,ALEXANDER,43212,OH,Otolaryngology,2015,49,0,0,43212,Franklin
5287,1003043902,FARAG,ALEXANDER,43212,OH,Otolaryngology,2016,143,0,0,43212,Franklin
5288,1003043902,FARAG,ALEXANDER,43212,OH,Otolaryngology,2017,207,0,0,43212,Franklin
5289,1003043936,PAULK,LAUREN,23834,VA,Internal Medicine,2013,334,16,0,23834,Chesterfield
5290,1003043936,PAULK,LAUREN,23834,VA,Internal Medicine,2013,334,16,0,23834,Colonial
5291,1003043936,PAULK,LAUREN,23834,VA,Internal Medicine,2014,1523,79,0,23834,Chesterfield
5292,1003043936,PAULK,LAUREN,23834,VA,Internal Medicine,2014,1523,79,0,23834,Colonial
5293,1003043936,PAULK,LAUREN,23834,VA,Internal Medicine,2015,7347,456,18,23834,Chesterfield
5294,1003043936,PAULK,LAUREN,23834,VA,Internal Medicine,2015,7347,456,18,23834,Colonial
5295,1003043936,PAULK,LAUREN,23834,VA,Internal Medicine,2016,5580,406,17,23834,Chesterfield
5296,1003043936,PAULK,LAUREN,23834,VA,Internal Medicine,2016,5580,406,17,23834,Colonial
5297,1003043936,PAULK,LAUREN,23834,VA,Internal Medicine,2017,327,0,0,23834,Chesterfield
5298,1003043936,PAULK,LAUREN,23834,VA,Internal Medicine,2017,327,0,0,23834,Colonial
5299,1003043969,CHO,HYONG JIN,90024,CA,Psychiatry,2013,567,0,0,90024,Los
5300,1003043969,CHO,HYONG JIN,90024,CA,Psychiatry,2014,407,0,0,90024,Los
5301,1003043969,CHO,HYONG JIN,90024,CA,Psychiatry,2015,185,0,0,90024,Los
5302,1003043969,CHO,HYONG JIN,90024,CA,Psychiatry,2016,323,0,0,90024,Los
5303,1003044496,STERN,GREGORY,90024,CA,Dentist,2015,40,0,0,90024,Los
5304,1003044496,STERN,GREGORY,90024,CA,Dentist,2016,36,0,0,90024,Los
5305,1003044496,STERN,GREGORY,90024,CA,Dentist,2017,46,0,0,90024,Los
5306,1003043993,MARCUS,KAREN,94565,CA,Psychiatry,2013,2182,0,0,94565,Contra
5307,1003043993,MARCUS,KAREN,94565,CA,Psychiatry,2014,2182,0,0,94565,Contra
5308,1003043993,MARCUS,KAREN,94565,CA,Psychiatry,2015,2475,0,0,94565,Contra
5309,1003043993,MARCUS,KAREN,94565,CA,Psychiatry,2016,2021,0,0,94565,Contra
5310,1003043993,MARCUS,KAREN,94565,CA,Psychiatry,2017,1749,0,0,94565,Contra
5311,1003044017,URALIL,SHARON,11355,NY,Internal Medicine,2013,39,0,0,11355,Queens
5312,1003044017,URALIL,SHARON,11355,NY,Internal Medicine,2017,52,0,0,11355,Queens
5313,1003050782,GHELECHKHANI,ANA,11355,NY,Physician Assistant,2014,72,0,0,11355,Queens
5314,1003050782,GHELECHKHANI,ANA,11355,NY,Physician Assistant,2015,71,0,0,11355,Queens
5315,1003044033,BENSON,CHARLES,37830,TN,Orthopaedic Surgery,2013,71,51,0,37830,Anderson
5316,1003044033,BENSON,CHARLES,37830,TN,Orthopaedic Surgery,2013,71,51,0,37830,Knox
5317,1003044033,BENSON,CHARLES,37830,TN,Orthopaedic Surgery,2013,71,51,0,37830,Roane
5318,1003044033,BENSON,CHARLES,37830,TN,Orthopedic Surgery,2014,84,45,0,37830,Anderson
5319,1003044033,BENSON,CHARLES,37830,TN,Orthopedic Surgery,2014,84,45,0,37830,Knox
5320,1003044033,BENSON,CHARLES,37830,TN,Orthopedic Surgery,2014,84,45,0,37830,Roane
5321,1003044033,BENSON,CHARLES,37830,TN,Orthopedic Surgery,2015,355,156,0,37830,Anderson
5322,1003044033,BENSON,CHARLES,37830,TN,Orthopedic Surgery,2015,355,156,0,37830,Knox
5323,1003044033,BENSON,CHARLES,37830,TN,Orthopedic Surgery,2015,355,156,0,37830,Roane
5324,1003044033,BENSON,CHARLES,37830,TN,Orthopedic Surgery,2016,430,184,0,37830,Anderson
5325,1003044033,BENSON,CHARLES,37830,TN,Orthopedic Surgery,2016,430,184,0,37830,Knox
5326,1003044033,BENSON,CHARLES,37830,TN,Orthopedic Surgery,2016,430,184,0,37830,Roane
5327,1003044033,BENSON,CHARLES,37830,TN,Orthopedic Surgery,2017,420,221,0,37830,Anderson
5328,1003044033,BENSON,CHARLES,37830,TN,Orthopedic Surgery,2017,420,221,0,37830,Knox
5329,1003044033,BENSON,CHARLES,37830,TN,Orthopedic Surgery,2017,420,221,0,37830,Roane
5330,1003044058,COHN,CHARLES,75801,TX,Ophthalmology,2013,109,0,0,75801,Anderson
5331,1003044058,COHN,CHARLES,78624,TX,Ophthalmology,2014,501,0,0,78624,Gillespie
5332,1003044058,COHN,CHARLES,78624,TX,Ophthalmology,2014,501,0,0,78624,Kendall
5333,1003044058,COHN,CHARLES,78624,TX,Ophthalmology,2014,501,0,0,78624,Llano
5334,1003044058,COHN,CHARLES,78624,TX,Ophthalmology,2014,501,0,0,78624,Mason
5335,1003044058,COHN,CHARLES,78624,TX,Ophthalmology,2015,652,0,0,78624,Gillespie
5336,1003044058,COHN,CHARLES,78624,TX,Ophthalmology,2015,652,0,0,78624,Kendall
5337,1003044058,COHN,CHARLES,78624,TX,Ophthalmology,2015,652,0,0,78624,Llano
5338,1003044058,COHN,CHARLES,78624,TX,Ophthalmology,2015,652,0,0,78624,Mason
5339,1003044058,COHN,CHARLES,78624,TX,Ophthalmology,2016,1092,0,0,78624,Gillespie
5340,1003044058,COHN,CHARLES,78624,TX,Ophthalmology,2016,1092,0,0,78624,Kendall
5341,1003044058,COHN,CHARLES,78624,TX,Ophthalmology,2016,1092,0,0,78624,Llano
5342,1003044058,COHN,CHARLES,78624,TX,Ophthalmology,2016,1092,0,0,78624,Mason
5343,1003044058,COHN,CHARLES,78624,TX,Ophthalmology,2017,1030,0,0,78624,Gillespie
5344,1003044058,COHN,CHARLES,78624,TX,Ophthalmology,2017,1030,0,0,78624,Kendall
5345,1003044058,COHN,CHARLES,78624,TX,Ophthalmology,2017,1030,0,0,78624,Llano
5346,1003044058,COHN,CHARLES,78624,TX,Ophthalmology,2017,1030,0,0,78624,Mason
5347,1003044082,GARCIA,GANDY,60623,IL,Dentist,2014,14,0,0,60623,Cook
5348,1003044082,GARCIA,GANDY,60623,IL,Dentist,2017,13,0,0,60623,Cook
5349,1003044140,REHMANN,REBECCA,20121,VA,Osteopathic Manipulative Medicine,2015,107,0,0,20121,Fairfax
5350,1003044140,REHMANN,REBECCA,20121,VA,Osteopathic Manipulative Medicine,2016,109,0,0,20121,Fairfax
5351,1003044140,REHMANN,REBECCA,20136,VA,Osteopathic Manipulative Medicine,2017,58,0,0,20136,Prince
5352,1003044140,REHMANN,REBECCA,22630,VA,Osteopathic Manipulative Medicine,2013,153,18,0,22630,Clarke
5353,1003044140,REHMANN,REBECCA,22630,VA,Osteopathic Manipulative Medicine,2013,153,18,0,22630,Fauquier
5354,1003044140,REHMANN,REBECCA,22630,VA,Osteopathic Manipulative Medicine,2013,153,18,0,22630,Frederick
5355,1003044140,REHMANN,REBECCA,22630,VA,Osteopathic Manipulative Medicine,2013,153,18,0,22630,Rappahannock
5356,1003044140,REHMANN,REBECCA,22630,VA,Osteopathic Manipulative Medicine,2013,153,18,0,22630,Warren
5357,1003044140,REHMANN,REBECCA,22630,VA,Osteopathic Manipulative Medicine,2014,127,0,0,22630,Clarke
5358,1003044140,REHMANN,REBECCA,22630,VA,Osteopathic Manipulative Medicine,2014,127,0,0,22630,Fauquier
5359,1003044140,REHMANN,REBECCA,22630,VA,Osteopathic Manipulative Medicine,2014,127,0,0,22630,Frederick
5360,1003044140,REHMANN,REBECCA,22630,VA,Osteopathic Manipulative Medicine,2014,127,0,0,22630,Rappahannock
5361,1003044140,REHMANN,REBECCA,22630,VA,Osteopathic Manipulative Medicine,2014,127,0,0,22630,Warren
5362,1003044157,DANNON,JOHN,06018,CT,Dentist,2013,33,0,0,06018,Litchfield
5363,1003044157,DANNON,JOHN,06018,CT,Dentist,2014,127,0,0,06018,Litchfield
5364,1003044157,DANNON,JOHN,06018,CT,Dentist,2015,275,24,0,06018,Litchfield
5365,1003044157,DANNON,JOHN,06018,CT,Dentist,2016,242,0,0,06018,Litchfield
5366,1003044157,DANNON,JOHN,06018,CT,Dentist,2017,205,0,0,06018,Litchfield
5367,1003044173,WAGNER,STEPHEN,21853,MD,Dentist,2013,118,16,0,21853,Somerset
5368,1003044173,WAGNER,STEPHEN,21853,MD,Dentist,2014,129,29,0,21853,Somerset
5369,1003044173,WAGNER,STEPHEN,21853,MD,Dentist,2015,113,14,0,21853,Somerset
5370,1003044173,WAGNER,STEPHEN,21853,MD,Dentist,2016,141,24,0,21853,Somerset
5371,1003044173,WAGNER,STEPHEN,21853,MD,Dentist,2017,154,11,0,21853,Somerset
5372,1003044199,HESS,BENJAMIN,31794,GA,Family Practice,2013,1660,73,0,31794,Berrien
5373,1003044199,HESS,BENJAMIN,31794,GA,Family Practice,2013,1660,73,0,31794,Tift
5374,1003044199,HESS,BENJAMIN,31794,GA,Family Practice,2014,3891,225,12,31794,Berrien
5375,1003044199,HESS,BENJAMIN,31794,GA,Family Practice,2014,3891,225,12,31794,Tift
5376,1003044199,HESS,BENJAMIN,31794,GA,Family Practice,2015,6000,282,19,31794,Berrien
5377,1003044199,HESS,BENJAMIN,31794,GA,Family Practice,2015,6000,282,19,31794,Tift
5378,1003044199,HESS,BENJAMIN,31794,GA,Family Practice,2016,7629,284,13,31794,Berrien
5379,1003044199,HESS,BENJAMIN,31794,GA,Family Practice,2016,7629,284,13,31794,Tift
5380,1003044199,HESS,BENJAMIN,31794,GA,Family Practice,2017,2105,26,0,31794,Berrien
5381,1003044199,HESS,BENJAMIN,31794,GA,Family Practice,2017,2105,26,0,31794,Tift
5382,1003044231,KNOX,CAROLINE,28801,NC,Family Medicine,2013,129,0,0,28801,Buncombe
5383,1003044231,KNOX,CAROLINE,28801,NC,Hospice and Palliative Care,2014,23,0,0,28801,Buncombe
5384,1003044231,KNOX,CAROLINE,28801,NC,Hospice and Palliative Care,2016,13,0,0,28801,Buncombe
5385,1003044272,BENDER,ELISE,02184,MA,Family Practice,2013,330,14,0,02184,Norfolk
5386,1003044272,BENDER,ELISE,02184,MA,Family Practice,2014,834,27,0,02184,Norfolk
5387,1003044272,BENDER,ELISE,02184,MA,Family Practice,2015,844,13,0,02184,Norfolk
5388,1003044272,BENDER,ELISE,02184,MA,Family Practice,2016,1318,13,0,02184,Norfolk
5389,1003044272,BENDER,ELISE,02184,MA,Family Practice,2017,1324,22,0,02184,Norfolk
5390,1003044330,CARVER,GINGER,77904,TX,Nurse Practitioner,2014,23,0,0,77904,Victoria
5391,1003044355,LILES,CLEMIT,71953,AR,Optometry,2013,269,0,0,71953,Polk
5392,1003044355,LILES,CLEMIT,71953,AR,Optometry,2013,269,0,0,71953,Scott
5393,1003044355,LILES,CLEMIT,71953,AR,Optometry,2014,329,0,0,71953,Polk
5394,1003044355,LILES,CLEMIT,71953,AR,Optometry,2014,329,0,0,71953,Scott
5395,1003044355,LILES,CLEMIT,71953,AR,Optometry,2015,386,0,0,71953,Polk
5396,1003044355,LILES,CLEMIT,71953,AR,Optometry,2015,386,0,0,71953,Scott
5397,1003044355,LILES,CLEMIT,71953,AR,Optometry,2016,352,0,0,71953,Polk
5398,1003044355,LILES,CLEMIT,71953,AR,Optometry,2016,352,0,0,71953,Scott
5399,1003044355,LILES,CLEMIT,71953,AR,Optometry,2017,445,0,0,71953,Polk
5400,1003044355,LILES,CLEMIT,71953,AR,Optometry,2017,445,0,0,71953,Scott
5401,1003044462,CARSON,ROBERT,48038,MI,Orthopedic Surgery,2015,35,14,0,48038,Macomb
5402,1003044462,CARSON,ROBERT,48038,MI,Orthopedic Surgery,2017,31,0,0,48038,Macomb
5403,1003044462,CARSON,ROBERT,48043,MI,Orthopaedic Surgery,2013,93,40,0,48043,Macomb
5404,1003044462,CARSON,ROBERT,48043,MI,Orthopedic Surgery,2014,86,46,0,48043,Macomb
5405,1003044488,CHAMBERLIN,MARSHALL,02149,MA,Internal Medicine,2013,743,59,19,02149,Middlesex
5406,1003044488,CHAMBERLIN,MARSHALL,02149,MA,Internal Medicine,2014,1376,82,14,02149,Middlesex
5407,1003044488,CHAMBERLIN,MARSHALL,04074,ME,Internal Medicine,2015,1485,85,11,04074,Cumberland
5408,1003044488,CHAMBERLIN,MARSHALL,04074,ME,Internal Medicine,2016,997,57,16,04074,Cumberland
5409,1003044488,CHAMBERLIN,MARSHALL,04074,ME,Internal Medicine,2017,1504,71,24,04074,Cumberland
5410,1003044496,STERN,GREGORY,90404,CA,Dentist,2013,44,0,0,90404,Los
5411,1003044496,STERN,GREGORY,90404,CA,Dentist,2014,44,0,0,90404,Los
5412,1003045600,KANG,MINA,90404,CA,Internal Medicine,2013,425,16,0,90404,Los
5413,1003045600,KANG,MINA,90404,CA,Internal Medicine,2014,470,26,0,90404,Los
5414,1003045600,KANG,MINA,90404,CA,Internal Medicine,2015,1226,50,0,90404,Los
5415,1003045600,KANG,MINA,90404,CA,Internal Medicine,2016,792,46,0,90404,Los
5416,1003045600,KANG,MINA,90404,CA,Internal Medicine,2017,717,51,15,90404,Los
5417,1003044595,OSTADIAN,MAHTA,98004,WA,Psychiatry & Neurology,2013,61,0,0,98004,King
5418,1003044595,OSTADIAN,MAHTA,98004,WA,Psychiatry & Neurology,2014,40,0,0,98004,King
5419,1003044595,OSTADIAN,MAHTA,98004,WA,Psychiatry & Neurology,2015,57,0,0,98004,King
5420,1003044595,OSTADIAN,MAHTA,98004,WA,Psychiatry & Neurology,2016,65,0,0,98004,King
5421,1003044595,OSTADIAN,MAHTA,98004,WA,Psychiatry & Neurology,2017,104,0,0,98004,King
5422,1003044611,DANEK,SAMANTHA,49201,MI,Physician Assistant,2016,138,0,0,49201,Jackson
5423,1003044611,DANEK,SAMANTHA,49201,MI,Physician Assistant,2017,192,16,0,49201,Jackson
5424,1003044645,WORD,CAROLYN,29425,SC,Pediatric Medicine,2013,17,0,0,29425,Charleston
5425,1003044645,WORD,CAROLYN,29464,SC,Allergy/Immunology,2014,50,0,0,29464,Charleston
5426,1003044645,WORD,CAROLYN,29464,SC,Pediatric Medicine,2015,25,0,0,29464,Charleston
5427,1003044645,WORD,CAROLYN,29464,SC,Pediatric Medicine,2016,60,0,0,29464,Charleston
5428,1003044645,WORD,CAROLYN,29464,SC,Pediatric Medicine,2017,85,0,0,29464,Charleston
